Student25_2024_03_19_09_51, 2024-03-19 09:51
Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
0009.4, None, GameMode, -1, Quiz
0009.4, None, Continue, -1, Continue
0227.6, Beginner, Answer, 0, Student25, 48, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, Tanker, Tanker, Port, Starboard, Bow, Bow, 8780, 6333.977, 21, 2.089043, 40, 358.2994, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
0610.9, Beginner, Answer, 0, Student25, 71, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, Merchant, Merchant, Port, Port, Bow, Bow, 8893, 5130.124, 348, 348.7855, 40, 4.647919, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
0852.1, Beginner, Answer, 0, Student25, 71, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, Merchant, Merchant, Port, Starboard, Bow, Bow, 6676, 5175.133, 24, 23.80914, 40, 341.7472, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
1073.8, Beginner, Answer, 0, Student25, 87, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, Warship, Tanker, Port, Starboard, Bow, Bow, 9817, 7169.186, 0.5, 0.4919678, 0, 359.6566, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
1282.9, Beginner, Answer, 0, Student25, 86, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, Merchant, Merchant, Port, Port, Bow, Bow, 9909, 7508.293, 326, 326.5279, 30, 13.99658, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
1493.5, Beginner, Answer, 0, Student25, 91, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, Tug With Tow, Tug With Tow, Port, Port, Bow, Bow, 9591, 7346.714, 359, 359.18, 0, 0.2990723, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
1681.7, Beginner, Answer, 0, Student25, 86, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, Merchant, Merchant, Port, Port, Bow, Bow, 9463, 7252.577, 359, 359.1655, 0, 0.4620361, no, No, Port, Starboard, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
1841.5, Beginner, Answer, 0, Student25, 66, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, Tanker, Tanker, Port, Port, Bow, Bow, 9800, 7520.344, 338, 338.7937, 56, 10.96109, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
2041.5, Beginner, Answer, 0, Student25, 89, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, Merchant, Merchant, Port, Starboard, Bow, Broad On Bow, 7423, 5608.081, 50, 49.85118, 340, 331.7696, no, No, Port, Port, Bow, Broad On Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 50 degrees, 10 degrees, , 
2263.6, Beginner, Answer, 0, Student25, 71, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, Merchant, Merchant, Starboard, Starboard, Bow, Bow, 9375, 6504.625, 19, 19.38495, 270, 349.3387, no, No, Starboard, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
