Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
84.0, Beginner, Answer,0,Student53,30,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0, Merchant, Merchant, Port, Starboard, Bow, Broad On Bow, None,7609.659, None,35.66186, None,341.1822, no, No, Port, Port, Bow, Broad On Bow, None, , Overtaking, Crossing, Give Way, Give Way, Turn To Port, Turn To Starboard, 10 degrees, 40 degrees, 10 degrees, , 
178.0, Beginner, Answer,0,Student53,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Merchant, Tanker, Port, Starboard, Bow, Bow, None,8115.561, None,17.12136, None,351.6469, no, No, Port, Port, Bow, Beam, None, , Overtaking, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
251.0, Beginner, Answer,0,Student53,63,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,6184.505, None,343.4713, None,14.91086, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
340.0, Beginner, Answer,0,Student53,25,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0, Merchant, Tanker, Port, Port, Bow, Bow, None,7884.586, None,357.2471, None,1.61499, no, No, Port, Starboard, Bow, Beam, None, , Overtaking, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
440.0, Beginner, Answer,0,Student53,23,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0, Tanker, Tug With Tow, Port, Port, Bow, Broad On Bow, None,7876.785, None,318.7238, None,18.56992, no, No, Port, Starboard, Bow, Broad On Bow, None, , Head On, Crossing, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
537.0, Beginner, Answer,0,Student53,38,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0, Warship, Merchant, Port, Starboard, Bow, Bow, None,8074.258, None,1.001953, None,359.1697, no, No, Port, Starboard, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
639.0, Beginner, Answer,0,Student53,53,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,10116.64, None,341.8054, None,7.236603, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
737.0, Beginner, Answer,0,Student53,30,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Merchant, Merchant, Port, Starboard, Bow, Bow, None,9047.28, None,24.49283, None,349.4026, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
841.0, Beginner, Answer,0,Student53,49,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0, Tanker, Tug With Tow, Starboard, Starboard, Bow, Beam,7500,4936.898,2,62.10678,60,332.5272, no, No, Port, Port, Beam, Bow, None, , Head On, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 60 degrees, 10 degrees, , 
922.0, Beginner, Answer,0,Student53,45,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0, Warship, Merchant, Starboard, Starboard, Bow, Bow, None,6903.007, None,0.7891235, None,359.4045, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
