Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
72.0, Beginner, Answer,0,Student63,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,8306,6634.554,2,2.094919,130,358.3094, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
156.0, Beginner, Answer,0,Student63,56,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,10791,8432.665,348,348.9355,354,4.848755, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
223.0, Beginner, Answer,0,Student63,74,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,7502,5710.014,24,23.93261,345,341.833, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
272.0, Beginner, Answer,0,Student63,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,10119,8083.658,0,0.5000758,102,359.6647, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
335.0, Beginner, Answer,0,Student63,35,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,10192,8312.47,326,326.3701,135,13.67462, no, No, Port, Port, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
411.0, Beginner, Answer,0,Student63,64,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0, Tug With Tow, Tug With Tow, Starboard, Port, Bow, Bow, None,8494.065, None,359.197,215,0.3732605, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Turn To Starboard, Turn To Starboard, 40 degrees, 20 degrees, 40 degrees, , 
556.0, Beginner, Answer,0,Student63,42,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0, Warship, Tanker, Port, Starboard, Bow, Quarter, None,2361.836, None,162.7377,211,343.6908, no, No, Port, Starboard, Bow, Beam, None, , Head On, Overtaking, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
668.0, Beginner, Answer,0,Student63,54,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,4000,4926.04,19,19.63327,68,343.9426, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
784.0, Beginner, Answer,0,Student63,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,2800,2244.006,356,355.1801,343,174.9249, no, No, Port, Port, Beam, Beam, None, , Overtaking, Overtaking, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
870.0, Beginner, Answer,0,Student63,54,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0, Merchant, Merchant, Port, Starboard, Bow, Beam, None,5675.014, None,65.63608,283,335.0041, no, No, Port, Port, Bow, Bow, None, , Overtaking, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 70 degrees, 20 degrees, , 
