Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
67.0, Beginner, Answer,0,Student75,50,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0, Tanker, Tanker, Port, Starboard, Bow, Bow,10407,6159.335,2,2.086377,85,358.3004, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
148.0, Beginner, Answer,0,Student75,96,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,10794,7458.438,348,348.8782,5,4.815063, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
231.0, Beginner, Answer,0,Student75,74,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,7502,5710.014,24,23.93261,345,341.833, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
322.0, Beginner, Answer,0,Student75,43,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0, Fishing Vessel, Tanker, Port, Starboard, Bow, Bow, None,9492.575, None,0.5096819,215,359.6744, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
398.0, Beginner, Answer,0,Student75,49,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,10192,8581.877,326,326.4695,32,13.77942, no, No, Port, Starboard, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
476.0, Beginner, Answer,0,Student75,51,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0, Tug With Tow, Tug With Tow, Starboard, Port, Bow, Bow,20065,8293.965,300,359.1987,136,0.3765869, no, No, Port, Port, Bow, Beam, None, , Overtaking, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
619.0, Beginner, Answer,0,Student75,73,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Quarter, Broad On Quarter,2540,993.1448,163,139.1451,92,320.0974, no, No, Starboard, Starboard, Beam, Beam, None, , Overtaking, Overtaking, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
704.0, Beginner, Answer,0,Student75,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Fishing Vessel, Tanker, Port, Starboard, Bow, Bow, None,5639.813, None,19.78339,302,344.084, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
785.0, Beginner, Answer,0,Student75,47,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow, None,2402.234, None,355.4941,250,175.2317, no, No, Port, Port, Bow, Beam, None, , Overtaking, Overtaking, Give Way, Give Way, Turn To Port, Turn To Starboard, 30 degrees, 20 degrees, 30 degrees, , 
863.0, Beginner, Answer,0,Student75,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Beam, Beam,7000,5263.78,65,65.51923,69,334.8475, no, No, Port, Port, Bow, Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 70 degrees, 70 degrees, 70 degrees, , 
