Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
45.3, Beginner, Answer,0,Student54,96,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,8306,6159.274,2,2.084541,359,358.2969, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
98.9, Beginner, Answer,0,Student54,64,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,10794,8768.363,348,348.896,106,4.936401, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
167.2, Beginner, Answer,0,Student54,74,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,7502,5710.014,24,23.93261,345,341.833, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
214.6, Beginner, Answer,0,Student54,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,10119,8083.658,0,0.5000758,106,359.6647, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
310.4, Beginner, Answer,0,Student54,96,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,10192,7476.269,326,326.4076,10,13.8544, no, No, Starboard, Starboard, Beam, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
365.1, Beginner, Answer,0,Student54,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Tug With Tow, Tug With Tow, Port, Port, Bow, Bow,10027,8125.657,359,359.1961,101,0.3699646, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
411.9, Beginner, Answer,0,Student54,47,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0, Tanker, Tanker, Starboard, Starboard, Quarter, Quarter,2400,1928.692,163,159.2193,68,340.182, no, No, Port, Starboard, Bow, Beam, None, , Overtaking, Overtaking, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
543.2, Beginner, Answer,0,Student54,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,6000,4352.474,19,19.56619,88,343.869, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
698.2, Beginner, Answer,0,Student54,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,2700,1807.253,356,354.0384,180,173.7064, no, No, Port, Port, Beam, Beam, None, , Overtaking, Overtaking, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
789.4, Beginner, Answer,0,Student54,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Beam, Beam,7000,5263.78,65,65.51923,70,334.8475, no, No, Port, Port, Bow, Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 70 degrees, 70 degrees, 70 degrees, , 
