Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
64.0, Beginner, Answer,0,Student56,30,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0, Merchant, Merchant, Port, Starboard, Bow, Broad On Bow, None,7609.659, None,35.66186, None,341.1822, no, No, Port, Port, Bow, Broad On Bow, None, , Overtaking, Crossing, Give Way, Give Way, Turn To Port, Turn To Starboard, 10 degrees, 40 degrees, 10 degrees, , 
152.0, Beginner, Answer,0,Student56,56,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0, Merchant, Tanker, Starboard, Port, Bow, Broad On Bow,9857,3588.139,30,322.8179,40,37.50974, no, No, Port, Starboard, Beam, Broad On Bow, None, , Crossing, Crossing, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
267.0, Beginner, Answer,0,Student56,80,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,7132,7651.896,29,1.785965,340,359.1769, no, No, Port, Port, Beam, Beam, None, , Crossing, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
319.0, Beginner, Answer,0,Student56,23,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0, Merchant, Merchant, Port, Starboard, Bow, Quarter, None,2575.554, None,164.5375, None,345.4839, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Overtaking, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
422.0, Beginner, Answer,0,Student56,35,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,8074,7002.642,1,340.2704,140,7.928223, no, No, Starboard, Port, Beam, Beam, None, , Head On, Crossing, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
525.0, Beginner, Answer,0,Student56,44,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0, Merchant, Merchant, Port, Starboard, Bow, Broad On Bow,14700,3767.534,359,39.71606,110,339.0437, no, No, Starboard, Port, Beam, Broad On Bow, None, , Head On, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 40 degrees, 10 degrees, , 
682.0, Beginner, Answer,0,Student56,53,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,10116.64, None,341.8054, None,7.236603, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
801.0, Beginner, Answer,0,Student56,47,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0, Merchant, Tanker, Port, Starboard, Bow, Broad On Bow, None,7888.761, None,54.203, None,339.4084, no, No, Port, Port, Bow, Broad On Bow, None, , Overtaking, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 50 degrees, 10 degrees, , 
923.0, Beginner, Answer,0,Student56,49,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0, Tanker, Tug With Tow, Starboard, Starboard, Bow, Beam,7500,4936.898,2,62.10678,60,332.5272, no, No, Port, Port, Beam, Bow, None, , Head On, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 60 degrees, 10 degrees, , 
1022.0, Beginner, Answer,0,Student56,66,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0, Tanker, Merchant, Port, Port, Bow, Bow, None,7432.078, None,358.3246, None,1.039795, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
