Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
72.0, Beginner, Answer,0,Student73,96,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,8306,6159.274,2,2.084541,359,358.2969, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
137.0, Beginner, Answer,0,Student73,64,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,10794,8768.363,348,348.896,107,4.936401, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
208.0, Beginner, Answer,0,Student73,73,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,7562,5867.486,24,23.94025,129,341.8295, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
253.0, Beginner, Answer,0,Student73,43,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0, Fishing Vessel, Tanker, Port, Starboard, Bow, Bow, None,9492.575, None,0.5096819,284,359.6744, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
320.0, Beginner, Answer,0,Student73,35,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,10192,8312.47,326,326.3701,137,13.67462, no, No, Port, Port, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
376.0, Beginner, Answer,0,Student73,96,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0, Tug With Tow, Tug With Tow, Port, Port, Bow, Bow,10017,6146.896,359,359.1586,0,0.2629395, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
514.0, Beginner, Answer,0,Student73,47,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0, Tanker, Tanker, Starboard, Starboard, Quarter, Quarter,2400,1928.692,163,159.2193,67,340.182, no, No, Port, Starboard, Bow, Beam, None, , Overtaking, Overtaking, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
611.0, Beginner, Answer,0,Student73,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,6000,4352.474,19,19.56619,66,343.869, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
703.0, Beginner, Answer,0,Student73,30,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,2554.14, None,355.7592,158,175.492, no, No, Port, Port, Bow, Beam, None, , Head On, Overtaking, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
801.0, Beginner, Answer,0,Student73,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Beam, Beam,7000,5263.78,65,65.51923,63,334.8475, no, No, Port, Port, Bow, Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 70 degrees, 70 degrees, 70 degrees, , 
