Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
85.0, Beginner, Answer,0,Student59,50,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0, Tanker, Tanker, Port, Starboard, Bow, Bow,10407,6159.335,2,2.086377,83,358.3004, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
181.0, Beginner, Answer,0,Student59,46,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,10230.94, None,348.9239,34,4.933899, no, No, Port, Starboard, Bow, Beam, None, , Head On, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
222.0, Beginner, Answer,0,Student59,74,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,7502,5710.014,24,23.93261,345,341.833, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
267.0, Beginner, Answer,0,Student59,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,10119,8083.658,0,0.5000758,108,359.6647, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 20 degrees, 20 degrees, 20 degrees, , 
341.0, Beginner, Answer,0,Student59,49,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0, Merchant, Merchant, Starboard, Port, Bow, Bow,10192,8581.877,326,326.4695,148,13.77942, no, No, Port, Starboard, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
413.0, Beginner, Answer,0,Student59,64,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0, Tug With Tow, Tug With Tow, Starboard, Port, Bow, Bow, None,8494.065, None,359.197,114,0.3732605, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Turn To Starboard, Turn To Starboard, 40 degrees, 20 degrees, 40 degrees, , 
525.0, Beginner, Answer,0,Student59,73,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Quarter, Broad On Quarter,2540,993.1448,163,139.1451,92,320.0974, no, No, Starboard, Starboard, Beam, Beam, None, , Overtaking, Overtaking, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
618.0, Beginner, Answer,0,Student59,71,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,7000,5040.709,19,19.66629,196,343.9553, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Stand On, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
709.0, Beginner, Answer,0,Student59,52,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0, Merchant, Merchant, Port, Port, Bow, Bow,3000,2376.851,356,355.448,132,175.1728, no, No, Port, Port, Bow, Beam, None, , Overtaking, Overtaking, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
810.0, Beginner, Answer,0,Student59,31,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0, Warship, Merchant, Port, Starboard, Bow, Beam, None,6179.21, None,66.08383,292,335.3474, no, No, Port, Port, Bow, Bow, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 70 degrees, 10 degrees, , 
